usuario,texto,entidade_mencionada
b7c16dca-5c66-4a7b-8685-96474b1617e0,ansiosa para dar continuidade a segunda sessão de pôsteres,Posteres
b7c16dca-5c66-4a7b-8685-96474b1617e0,ansiosa para dar continuidade a segunda sessão de pôsteres,Sessao
b7c16dca-5c66-4a7b-8685-96474b1617e0,ansiosa para dar continuidade a segunda sessão de pôsteres,Continuidade
a2172412-8829-44fe-a1bb-c21eb82571aa,as camisas wit 2025 estão belíssimas🫶🏻,Camisa
6d48edcf-e6d6-48d3-a2e0-e9296cb697f3,a foto foi um momento muito massa,Momento
6d48edcf-e6d6-48d3-a2e0-e9296cb697f3,a foto foi um momento muito massa,Foto
c8194828-4572-4490-92ca-12b49d139fba,adorei as camisetas,Camisa
71ba845f-dca4-4b80-a9fc-5012503262d8,palestras incríveis,Palestra
bc2f024f-816c-4560-b2e7-fe905d1a0478,conteúdo riquíssimo,Organizacao
71ba845f-dca4-4b80-a9fc-5012503262d8,mal posso esperar pelas próximas palestras,Palestra
bc2f024f-816c-4560-b2e7-fe905d1a0478,ansiosa para nossa próxima sessão,Sessao
be669223-c64d-4256-b488-d6a63a1f5117,muito interessante a ideia de gamificação com o aplicativo,Ideia
be669223-c64d-4256-b488-d6a63a1f5117,muito interessante a ideia de gamificação com o aplicativo,Aplicativo
be669223-c64d-4256-b488-d6a63a1f5117,muito interessante a ideia de gamificação com o aplicativo,Gamificacao
be28feaa-bc8c-45e6-b109-e943185c33f5,"as palestras são ótimas retratando a realidades de muitas mulheres ,",Fato
be28feaa-bc8c-45e6-b109-e943185c33f5,"as palestras são ótimas retratando a realidades de muitas mulheres ,",Palestra
be28feaa-bc8c-45e6-b109-e943185c33f5,"as palestras são ótimas retratando a realidades de muitas mulheres ,",Mulheres
be28feaa-bc8c-45e6-b109-e943185c33f5,nos inspirado cada vez mais,Organizacao
be669223-c64d-4256-b488-d6a63a1f5117,"a camiseta está linda, adorei",Camisa
fcd08197-e61d-4cc4-8460-7859bc9ee761,um momento cheio de aprendizado,Momento
fcd08197-e61d-4cc4-8460-7859bc9ee761,um momento cheio de aprendizado,Aprendizado
edb1ed7b-5a06-419c-bbb0-692a9fbf269e,gostei bastante da iniciativa de ensino de programação competitiva para meninas em escolas públicas,Programacao
edb1ed7b-5a06-419c-bbb0-692a9fbf269e,gostei bastante da iniciativa de ensino de programação competitiva para meninas em escolas públicas,Aprendizado
edb1ed7b-5a06-419c-bbb0-692a9fbf269e,gostei bastante da iniciativa de ensino de programação competitiva para meninas em escolas públicas,Projetos
edb1ed7b-5a06-419c-bbb0-692a9fbf269e,gostei bastante da iniciativa de ensino de programação competitiva para meninas em escolas públicas,Mulheres
ecf86f01-f235-4ce6-b218-43e9ae6ebb8f,amei a apresentação de projetos,Projetos
ecf86f01-f235-4ce6-b218-43e9ae6ebb8f,amei a apresentação de projetos,Palestra
ecf86f01-f235-4ce6-b218-43e9ae6ebb8f,super inspiradores,Inspiracao
ecf86f01-f235-4ce6-b218-43e9ae6ebb8f,sessão de posters muito linda,Posteres
ecf86f01-f235-4ce6-b218-43e9ae6ebb8f,sessão de posters muito linda,Sessao
edb1ed7b-5a06-419c-bbb0-692a9fbf269e,as estatísticas são bastante otimistas,Otimistas
edb1ed7b-5a06-419c-bbb0-692a9fbf269e,as estatísticas são bastante otimistas,Artigos
fcd08197-e61d-4cc4-8460-7859bc9ee761,momento enriquecedor,Momento
0fd4184b-054c-4f30-a68f-4f62688e40b4,primeira vez no congresso,Congresso
0fd4184b-054c-4f30-a68f-4f62688e40b4,voltarei nos próximos com certeza,Organizacao
489050ba-f6ce-4f05-a8ce-d6bdee47371a,parabéns aos projetos parceiros,Projetos
6f0e3eaf-fbf3-4cda-afac-5bea2ead2b37,gostei da exposição dos projetos parceiros,Projetos
6f0e3eaf-fbf3-4cda-afac-5bea2ead2b37,gostei da exposição dos projetos parceiros,Organizacao
4775372c-ada6-4087-bb2c-70b01e4bd2f8,"palestra maravilhosa demais, muito conhecimento compartilhado ☺️",Conhecimento
4775372c-ada6-4087-bb2c-70b01e4bd2f8,"palestra maravilhosa demais, muito conhecimento compartilhado ☺️",Palestra
92884dd4-6d85-4439-b8ed-855f735d689a,ufs aquii,Diaaaa
1130f3f4-1e33-482d-a327-745c63f1516b,amei os pôsteres,Posteres
81c3d4c8-2223-4ace-9cda-6620ed75bf1a,que bom ver tantos pôsteres de programas parceiros,Programacao
81c3d4c8-2223-4ace-9cda-6620ed75bf1a,que bom ver tantos pôsteres de programas parceiros,Posteres
575e397c-e7d3-4587-9a09-46e3df1ccdf4,adorei conhecer novos projetos parceiros durante a sessão de pôster,Projetos
575e397c-e7d3-4587-9a09-46e3df1ccdf4,adorei conhecer novos projetos parceiros durante a sessão de pôster,Sessao
8b928f09-aedb-4ce1-a365-4d56a0839c50,estou amando a gameficação,Gameficacao
51dee22d-fc70-4bc4-b8ad-c757599b8ba8,muito conhecimento,Conhecimento
0075ff65-ea4f-498d-992f-ada2464aa615,programacao wit maravilhosa,Programacao
464bbcb6-2b9f-498e-bfbd-4f0b6935e844,a coordenação do evento está de parabéns,Organizacao
464bbcb6-2b9f-498e-bfbd-4f0b6935e844,csbc em maceió é tudo de melhor 💞💞💞💞💞,Organizacao
adec314d-1120-4e55-985a-8bdbbf48be55,"parabéns, pela organização do evento",Organizacao
adec314d-1120-4e55-985a-8bdbbf48be55,as pautas são muito relevantes,Organizacao
6d48edcf-e6d6-48d3-a2e0-e9296cb697f3,a exposição dos projetos parceiros foi um sucesssooooo,Sucesssooooo
6d48edcf-e6d6-48d3-a2e0-e9296cb697f3,a exposição dos projetos parceiros foi um sucesssooooo,Projetos
6d48edcf-e6d6-48d3-a2e0-e9296cb697f3,a exposição dos projetos parceiros foi um sucesssooooo,Organizacao
fe69c798-5373-4255-831b-9a1ce468c5d6,a sessão de pôsteres foi incrível,Posteres
fe69c798-5373-4255-831b-9a1ce468c5d6,a sessão de pôsteres foi incrível,Sessao
fe69c798-5373-4255-831b-9a1ce468c5d6,conhecer mulheres com força de vontade dá inspiração para fazer o mesmo,Mulheres
fe69c798-5373-4255-831b-9a1ce468c5d6,conhecer mulheres com força de vontade dá inspiração para fazer o mesmo,Inspiracao
fe69c798-5373-4255-831b-9a1ce468c5d6,conhecer mulheres com força de vontade dá inspiração para fazer o mesmo,Organizacao
d9d06ba9-ddc7-49e3-8ff8-cfc02ea63d0f,amei a apresentação de banners,Palestra
d9d06ba9-ddc7-49e3-8ff8-cfc02ea63d0f,amei a apresentação de banners,Banners
d9d06ba9-ddc7-49e3-8ff8-cfc02ea63d0f,conhecer os outros projetos,Projetos
d9d06ba9-ddc7-49e3-8ff8-cfc02ea63d0f,falar sobre o meninas,Mulheres
d9d06ba9-ddc7-49e3-8ff8-cfc02ea63d0f,muito importante o relatório feito pela cide,Cide
d9d06ba9-ddc7-49e3-8ff8-cfc02ea63d0f,muito importante o relatório feito pela cide,Relatorio
d9d06ba9-ddc7-49e3-8ff8-cfc02ea63d0f,obrigada por trazerem ele para que a comunidade se conscientize cada vez mais,Organizacao
d9d06ba9-ddc7-49e3-8ff8-cfc02ea63d0f,obrigada por trazerem ele para que a comunidade se conscientize cada vez mais,Comunidade
adec314d-1120-4e55-985a-8bdbbf48be55,"devemos, sim, criar um ambiente em que todos se sintam bem-vindos",Saudades
adec314d-1120-4e55-985a-8bdbbf48be55,"devemos, sim, criar um ambiente em que todos se sintam bem-vindos",Ambiente
adec314d-1120-4e55-985a-8bdbbf48be55,para isso é preciso compreender os porquês das diferenças de representatividade em relação à sociedade brasileira na sbc,Organizacao
adec314d-1120-4e55-985a-8bdbbf48be55,para isso é preciso compreender os porquês das diferenças de representatividade em relação à sociedade brasileira na sbc,Comunidade
adec314d-1120-4e55-985a-8bdbbf48be55,para isso é preciso compreender os porquês das diferenças de representatividade em relação à sociedade brasileira na sbc,Diferenca
adec314d-1120-4e55-985a-8bdbbf48be55,para isso é preciso compreender os porquês das diferenças de representatividade em relação à sociedade brasileira na sbc,Representatividade
adec314d-1120-4e55-985a-8bdbbf48be55,para isso é preciso compreender os porquês das diferenças de representatividade em relação à sociedade brasileira na sbc,Sbc
4775372c-ada6-4087-bb2c-70b01e4bd2f8,"adorei a sessão de pôsteres, muitos trabalhos brilhantes 💜",Posteres
4775372c-ada6-4087-bb2c-70b01e4bd2f8,"adorei a sessão de pôsteres, muitos trabalhos brilhantes 💜",Sessao
4775372c-ada6-4087-bb2c-70b01e4bd2f8,"adorei a sessão de pôsteres, muitos trabalhos brilhantes 💜",Trabalhos
e56b565e-2680-4f05-bfb5-f672c691d632,a sessão de pôsteres foi inspiradora,Posteres
e56b565e-2680-4f05-bfb5-f672c691d632,a sessão de pôsteres foi inspiradora,Sessao
e56b565e-2680-4f05-bfb5-f672c691d632,parabéns a todos os projetos parceiros,Projetos
8f0f4c0d-f2eb-4b18-8099-25bcd217a483,importantíssimo ter o presidente da acm compreendendo a importância da diversidade na computação,Organizacao
8f0f4c0d-f2eb-4b18-8099-25bcd217a483,importantíssimo ter o presidente da acm compreendendo a importância da diversidade na computação,Acoes
8f0f4c0d-f2eb-4b18-8099-25bcd217a483,importantíssimo ter o presidente da acm compreendendo a importância da diversidade na computação,Diversidade
8f0f4c0d-f2eb-4b18-8099-25bcd217a483,importantíssimo ter o presidente da acm compreendendo a importância da diversidade na computação,Computacao
8f0f4c0d-f2eb-4b18-8099-25bcd217a483,importantíssimo ter o presidente da acm compreendendo a importância da diversidade na computação,Presidente
bc4009b6-e6ad-4b08-8126-a0e91ba35f4b,adorei ver mulheres tão importantes,Mulheres
bc4009b6-e6ad-4b08-8126-a0e91ba35f4b,obrigada por serem inspirações pra todas as meninas no congresso,Mulheres
bc4009b6-e6ad-4b08-8126-a0e91ba35f4b,obrigada por serem inspirações pra todas as meninas no congresso,Inspiracao
bc4009b6-e6ad-4b08-8126-a0e91ba35f4b,obrigada por serem inspirações pra todas as meninas no congresso,Congresso
3efe71e2-c0d5-4596-b566-0ef34e7ff13d,"já no início da apresentação da embraer me encantou os olhos, simplesmente incrível",Abertura
3efe71e2-c0d5-4596-b566-0ef34e7ff13d,"já no início da apresentação da embraer me encantou os olhos, simplesmente incrível",Embraer
3efe71e2-c0d5-4596-b566-0ef34e7ff13d,"já no início da apresentação da embraer me encantou os olhos, simplesmente incrível",Palestra
3efe71e2-c0d5-4596-b566-0ef34e7ff13d,"já no início da apresentação da embraer me encantou os olhos, simplesmente incrível",Olho
34f169b0-0592-49a9-adae-030f73515e9e,"pude aprender bastante sobre inclusão das mulheres na tecnologia, acredito que a palestra sanou diversas dúvidas pessoais minhas",Organizacao
34f169b0-0592-49a9-adae-030f73515e9e,"pude aprender bastante sobre inclusão das mulheres na tecnologia, acredito que a palestra sanou diversas dúvidas pessoais minhas",Mulheres
34f169b0-0592-49a9-adae-030f73515e9e,"pude aprender bastante sobre inclusão das mulheres na tecnologia, acredito que a palestra sanou diversas dúvidas pessoais minhas",Palestra
34f169b0-0592-49a9-adae-030f73515e9e,"pude aprender bastante sobre inclusão das mulheres na tecnologia, acredito que a palestra sanou diversas dúvidas pessoais minhas",Tecnologia
34f169b0-0592-49a9-adae-030f73515e9e,"pude aprender bastante sobre inclusão das mulheres na tecnologia, acredito que a palestra sanou diversas dúvidas pessoais minhas",Inclusao
34f169b0-0592-49a9-adae-030f73515e9e,ótima palestra,Palestra
34f169b0-0592-49a9-adae-030f73515e9e,muito grata por poder participar,Energia
34f169b0-0592-49a9-adae-030f73515e9e,muito grata por poder participar,Organizacao
38a3f457-2608-4b06-a8f5-f05a3c41b341,é muito bom ver as meninas de diferentes estados tão engajadas em um único propósito,Mulheres
38a3f457-2608-4b06-a8f5-f05a3c41b341,é muito bom ver as meninas de diferentes estados tão engajadas em um único propósito,Organizacao
38a3f457-2608-4b06-a8f5-f05a3c41b341,é muito bom ver as meninas de diferentes estados tão engajadas em um único propósito,Estados
bc4009b6-e6ad-4b08-8126-a0e91ba35f4b,amei a palestra da embraer,Embraer
bc4009b6-e6ad-4b08-8126-a0e91ba35f4b,amei a palestra da embraer,Palestra
464bbcb6-2b9f-498e-bfbd-4f0b6935e844,"genteee, que evento toppp",Organizacao
464bbcb6-2b9f-498e-bfbd-4f0b6935e844,"genteee, que evento toppp",Nivel
464bbcb6-2b9f-498e-bfbd-4f0b6935e844,maravilhosoooooo,Super
1e411a8b-4d32-4425-945d-09887c5071b8,entrega das camisas hoje foi emocionante,Camisa
c23e3c88-36e4-4099-abc5-67195fb50d88,adorei a sessão de pôsteres,Posteres
c23e3c88-36e4-4099-abc5-67195fb50d88,adorei a sessão de pôsteres,Sessao
c23e3c88-36e4-4099-abc5-67195fb50d88,é muito interessante ver tantos trabalhos voltados para mulheres em um congresso de computação,Mulheres
c23e3c88-36e4-4099-abc5-67195fb50d88,é muito interessante ver tantos trabalhos voltados para mulheres em um congresso de computação,Computacao
c23e3c88-36e4-4099-abc5-67195fb50d88,é muito interessante ver tantos trabalhos voltados para mulheres em um congresso de computação,Congresso
c23e3c88-36e4-4099-abc5-67195fb50d88,é muito interessante ver tantos trabalhos voltados para mulheres em um congresso de computação,Trabalhos
c23e3c88-36e4-4099-abc5-67195fb50d88,"como mulher na área de computação, acho muito importante eventos como esse",Mulheres
c23e3c88-36e4-4099-abc5-67195fb50d88,"como mulher na área de computação, acho muito importante eventos como esse",Computacao
c23e3c88-36e4-4099-abc5-67195fb50d88,"como mulher na área de computação, acho muito importante eventos como esse",Eventos
c23e3c88-36e4-4099-abc5-67195fb50d88,"como mulher na área de computação, acho muito importante eventos como esse",Area
1c7000ea-e558-4ef4-93d8-2c018ec84123,sempre muito bom ver jogos sobre mulheres em stem💕,Mulheres
1c7000ea-e558-4ef4-93d8-2c018ec84123,sempre muito bom ver jogos sobre mulheres em stem💕,Gameficacao
b7c16dca-5c66-4a7b-8685-96474b1617e0,"motivador a apresentação da embraer, tanto pelas oportunidades apresentadas,",Inspiracao
b7c16dca-5c66-4a7b-8685-96474b1617e0,"motivador a apresentação da embraer, tanto pelas oportunidades apresentadas,",Palestra
b7c16dca-5c66-4a7b-8685-96474b1617e0,"motivador a apresentação da embraer, tanto pelas oportunidades apresentadas,",Embraer
b7c16dca-5c66-4a7b-8685-96474b1617e0,"motivador a apresentação da embraer, tanto pelas oportunidades apresentadas,",Oportunidade
b7c16dca-5c66-4a7b-8685-96474b1617e0,"principalmente a história de vida da marinalva, uma inspiração em pessoa",Organizacao
b7c16dca-5c66-4a7b-8685-96474b1617e0,"principalmente a história de vida da marinalva, uma inspiração em pessoa",Artigos
b7c16dca-5c66-4a7b-8685-96474b1617e0,"principalmente a história de vida da marinalva, uma inspiração em pessoa",Inspiracao
b7c16dca-5c66-4a7b-8685-96474b1617e0,"principalmente a história de vida da marinalva, uma inspiração em pessoa",Marinalva
b7c16dca-5c66-4a7b-8685-96474b1617e0,"principalmente a história de vida da marinalva, uma inspiração em pessoa",Vida
251569e1-42c3-4c32-b8db-d8b8b9741d5b,adorei a camiseta,Camisa
251569e1-42c3-4c32-b8db-d8b8b9741d5b,manhã maravilhosa no wit,Manha
1130f3f4-1e33-482d-a327-745c63f1516b,poder ver tantos trabalhos das meninas nas áreas foi inspirador,Mulheres
1130f3f4-1e33-482d-a327-745c63f1516b,poder ver tantos trabalhos das meninas nas áreas foi inspirador,Trabalhos
1130f3f4-1e33-482d-a327-745c63f1516b,poder ver tantos trabalhos das meninas nas áreas foi inspirador,Area
b26c0a2d-f5a9-4708-a4ec-8603756202d8,a palestra da embraer foi fantástica,Embraer
b26c0a2d-f5a9-4708-a4ec-8603756202d8,a palestra da embraer foi fantástica,Palestra
b26c0a2d-f5a9-4708-a4ec-8603756202d8,que lição de vuda emocionante,Organizacao
b26c0a2d-f5a9-4708-a4ec-8603756202d8,primeira pergunta do questionário de avaliação do wit não está permitindo marcar mais de 1 alternativa,Pergunta
b26c0a2d-f5a9-4708-a4ec-8603756202d8,primeira pergunta do questionário de avaliação do wit não está permitindo marcar mais de 1 alternativa,Organizacao
b26c0a2d-f5a9-4708-a4ec-8603756202d8,primeira pergunta do questionário de avaliação do wit não está permitindo marcar mais de 1 alternativa,Possibilidades
262af184-23c3-4cb4-8231-04a142217d69,o tema é bem relevante,Organizacao
262af184-23c3-4cb4-8231-04a142217d69,trás perspectivas diferentes do que imaginava,Ideia
262af184-23c3-4cb4-8231-04a142217d69,palestra clara,Palestra
262af184-23c3-4cb4-8231-04a142217d69,objetiva,Objetiva
06f1249e-61d1-4916-a745-f29b8095822b,"interativo, vou sair desse congresso inspirada a focar nos meus estudos pra crescer",Congresso
06f1249e-61d1-4916-a745-f29b8095822b,"interativo, vou sair desse congresso inspirada a focar nos meus estudos pra crescer",Pesquisa
06f1249e-61d1-4916-a745-f29b8095822b,ganhar mais espaço na área ❤️,Organizacao
06f1249e-61d1-4916-a745-f29b8095822b,ganhar mais espaço na área ❤️,Area
06f1249e-61d1-4916-a745-f29b8095822b,a camiseta,Camisa
06f1249e-61d1-4916-a745-f29b8095822b,os brindes estão maravilhosos ❤️❤️❤️❤️,Sessao
c23e3c88-36e4-4099-abc5-67195fb50d88,conheci pessoas incríveis com projetos incríveis,Projetos
c23e3c88-36e4-4099-abc5-67195fb50d88,conheci pessoas incríveis com projetos incríveis,Organizacao
c23e3c88-36e4-4099-abc5-67195fb50d88,muito boa essa troca,Troca
c23e3c88-36e4-4099-abc5-67195fb50d88,o momento da foto oficial foi muito lindo,Momento
c23e3c88-36e4-4099-abc5-67195fb50d88,o momento da foto oficial foi muito lindo,Foto
6e490da9-d604-49fa-b782-7cc09c1615d3,ansiosa para as apresentações de hoje,Palestra
6e490da9-d604-49fa-b782-7cc09c1615d3,a gamificacao está demais,Gamificacao
c23e3c88-36e4-4099-abc5-67195fb50d88,ansiosa para ver as apresentações de hoje,Palestra
d7cc7b23-8be1-497b-ae4a-23b538971629,ótima organização,Organizacao
4270590b-ac53-434d-88eb-f948b87a7247,"bom dia, ansioso para as apresentações de hoje",Palestra
bf25caf2-133a-4e49-af4f-273e12e2009e,"hoje o dia vai ser emocionante, dia de apresentação",Palestra
bf25caf2-133a-4e49-af4f-273e12e2009e,"última dia, já estou com saudades",Saudades
5b1bd074-2e84-4caf-854b-505a36f8a606,ótimo trabalho,Trabalhos
a57c1135-2ebb-4824-9625-c0bce163dddf,ansioso para a premiação do evento 🙏,Organizacao
4bc0a904-0a38-4b33-b1de-cab5ea9cf808,palestras incríveis,Palestra
4bc0a904-0a38-4b33-b1de-cab5ea9cf808,super legal,Super
9ea006aa-40fb-4edc-98dd-39d527a61d6d,impressionante a diversidade de informações interessantes,Informacoes
9ea006aa-40fb-4edc-98dd-39d527a61d6d,impressionante a diversidade de informações interessantes,Diversidade
9ea006aa-40fb-4edc-98dd-39d527a61d6d,incrível como essas palestras mudam a nossa visão,Palestra
9ea006aa-40fb-4edc-98dd-39d527a61d6d,incrível como essas palestras mudam a nossa visão,Organizacao
0075ff65-ea4f-498d-992f-ada2464aa615,os fórums do wit estão sendo muito bons,Forum
170840c4-5893-454a-8433-5854baffd2cc,ansiosa pelas apresentações de hoje,Palestra
170840c4-5893-454a-8433-5854baffd2cc,esperando muito já pela premiação,Organizacao
170840c4-5893-454a-8433-5854baffd2cc,a edição de 2026,Engie
